name,,,,,
pimm's® cider cup,alcohol,claire,"The company moved its headquarters to London at the beginning of the Anglo-Irish Trade War in 1932. In 1997, Guinness Plc merged with Grand Metropolitan to form the multinational alcoholic-drinks producer Diageo plc, based out of London.",,
pimm’s® strawberry with a hint of mint,alcohol,claire,"Introduced in 2015, the latest special edition sees Pimm's gin-based No.1 combined with strawberries and a hint of mint. The quintessentially British summer drink, this is best served over ice, topped up with twice as much lemonade as Pimm's.","loved the hint of mint we served it with lots of ice fresh strawberries and mint. went down a storm with everyone.refreshing served with lemonade, garnished with cucumber, orange, lemon and fresh strawberries and very drinkable on a summers day alongside a bbq. a drink everybody will enjoy.",
premium lager,alcohol,claire,"A beer that straddles between the mainstream Pale Lager and Pilsner. Not all beers that call themselves Premium Lager are, but those that are will typically have a deep gold to light bronze colour, and distinct influence of malt and hops. They should be free of adjuncts and will have a softer carbonation than Pale Lager or Classic German Pilsner. IBUs will typically range in the 20’s, and lagering times will typically be 4-6 weeks, more in line with what pilsners have. Overall accent will be malty-to-balanced, alcohol in a slightly tighter range than either Pale Lager or Pilsner (4.5-5.5%). Most often the product of a microbrewery or brewpub, but macrobreweries can make this style if they jack up the hops a bit and make it all-malt.
",,
prosecco,alcohol,claire,"Gocce di Favola is a crisp, fresh and fruity Prosecco with notes of apples and pears. This is a refreshing aperitif sparkling wine.",very nice and easy to drinkdescription is exactly what it is a lovely drink,
red vermouth,alcohol,claire,A quality benchmark for red vermouth and the informed choice of top bartenders worldwide. Serve in cocktails or long over ice with soda and a twist.,"love all the noillys. originally could only get rosso and ambre from the producers in marseillan so good to be able to get it on line when required, especially as we are getting too old to do that drive now!",
ron zacapa centenario,alcohol,claire,"This limited-release Zacapa XO Solera Gran Reserva Especial (in a stylish flat decanter) won Gold in the Super-Premium category at the International Rum Festival for several years after its release in 2000, and was given the Platinum award for the Super-Premium category in 2002.","great christmas present. bought in guatemala and i love the taste.it was a birthday present to my daughter's boyfriend. he tried with my husband and both said the taste is absolutely amazing!the best!simply the best rum i have ever tasted, absolutely wonderful.exceptionalexquisite! one of the best i've ever tried. this is a delight my husband and i will savor and not share.having tasted this rum for the first time recently , it was a case of buy buy buy! by far the best rum on the marketstunning! rich, complex, and as smooth as ... whether appreciated as like a cognac or on-the-rocks the zapaca xo is simply the best rum i have ever tried.i’m a single malt scotch fan . bought this for a good friend . very impressed , like no other rum i’ve tastedamazing taste!wow ! heaven in a bottlethis was the tastiest rum in my price range by a mile! this on the rocks is pure heaven. hints of vanilla, possibly pineapple, coconut, light very faint spice. as smooth as silk...amazing, beautifully presented and wonderfully complex a great rum one to sip and enjoyone of the best rums i ever had love the bottlethe bestthis is a great rum, tastes amazing with a nice cigar on a cold winters night. however for the money i feel the 23 is probably a better buy as it will satisfy on more occasions and is probably a bit easier to drinkthe absolute benchmark for me. considerably better than the fantastic '23', this is my 'house' favourite. only bettered below 300 pounds by ron centenario 25 (similar price) or 30 if you feel flush.i've always been a fan of the 23yr old rz, however, my life has now changed since experiencing the xo. i now have a stock of over 20 bottles in my house and i only drink xo. even if guests visit my house, i refuse to give them anything but xo. they leave my house extremely pleased with my determination. i thank you xo, i love you xo.got this as a present for doing a good deed. never heard of it. to say i am impressed is an understatement. i normally spend ""good"" money on scotch and bourbon... this is now on my ""good"" list. risk/enjoy/live... cheers.i am a premium bourbon drinker and have tried for years to find a rum that delivered the level of flavor and complexity as some of my favorite bourbons. my years of search are over. zacapa xo solera is really something special. it has a deep, rich copper hue. i drink it neat. this rum is very smooth with next to no burn. very enjoyable.",
ruby port,alcohol,claire,"Graham's Fine Ruby Port is aged for two years in oak before bottling. A light and easy-to-drink port, this is best served slightly chilled to get the most of the rich, red-berry flavours.","nice fruit taste with cherry, red fruits, nice aftertaste.",
smirnoff ice® flavored malt beverage,alcohol,claire,USA- Light and refeshing. Smirnoff Ice is a great alternative to beer utilizing Smirnoff's over 100 years of alcohol expertise to create a citrus flavored malt that is light and refeshing.,"I recently had a serious craving for a ZIMA.

This beverage compares to ZIMA, but Smirnoff Ice is a bit sweeter.

Unfortunately, they no longer make ZIMA, so this is the closest in taste for a flavored malt beverage.

Pour Smirnoff Ice over a tall glass of ice, garnish with a lime or lemon wedge. On a hot day this will quench your ADULT thirst. Enjoy.",
smirnoff no. 21® vodka,alcohol,claire,"Whether you sip it on the rocks or with soda and a twist, Smirnoff No. 21 is the perfect addition to a cocktail party. Our award-winning, 80 proof vodka has robust flavor with a dry finish for ultimate smoothness and clarity. 

Triple distilled and 10 times filtered, our vodka traditionally can be taken alone or added to your favorite mixed drink. Simply mix with ginger beer and lime juice for a classic Moscow Mule.

Founded in 1864, the Smirnoff brand traveled from Russia to the rest of the world due to our award-winning quality and smooth liquid. We pride ourselves on bringing our famous beverage to connoisseurs and newcomers alike, assuring the consistently great taste and quality expected from our traditionally distilled vodka. Please drink responsibly.
","Mixes quite well with Tampico. lol. Servicable, well priced vodka for mixing drinks. Possibly the blandest big name vodka available. It was made for one purpose in mind...mixing. It was never meant to be tasted alone, so no one should. Does make a mean cocktail anyway. It’s the cheep sorta stuff the 18 year olds use for mixing. But will do the job for a cheep vodka. Neutral",
smirnoff peppermint twist,alcohol,claire,"USA - Wrapped in its season's best stripes for this Holiday Season, Smirnoff Peppermint delivers the mouth-watering taste of sweet holiday candy, balanced by the soothing cool of peppermint. Perfect as a chilled shot or creatively mixed in your favorite Holiday cocktail.","Yum!Perfect Holiday Drink
Saw this product used on a holiday entertaining segment on FOX News: one part Peppermint Twist vodka and one-half part Bailey's. Absolutely delicious and a perfect holiday libation! Total Wine didn't have it in stock in the store so I ordered it online and received it within hours. Thanks for the great service

his is amazinnnnng in eggnog! The perfect holiday treat and drink! ",
smirnoff® blueberry flavoured vodka,alcohol,claire,"Smooth, refreshing blueberry taste.
BRAND
",,
smirnoff® espresso flavoured vodka,alcohol,claire,"An espresso flavoured vodka from the folks at Smirnoff, made, according to the label, from recipe No.21 (also known as world's best selling vodka Smirnoff Red).
","coffee flavorsecellant flavoured vodka, very smooth, try with coffe flavoured sugar free cola, in seperate glaas, i got both in australia, sheer delightabsolutely delicious and rich in coffee flavour....love itsooooooooooo smooth and not harsh on the tongue.fantastic a true honest flavoursome all rounderi totally love smirnoff espresso but my town, college point, only has the 1 oz. bottles and there a three liquor stores with four blocks of each other. one store doesn't have the 1 oz. bottle and never heard of it.one of the best drinks i've found in years, straight from the freezer after a meal or just as treat- but one always leads to a second...its proper tasty. one of the only smirnoff vodkas you can actually drink straight. the after taste masks it very well.loving coffee as i do, its the best liquid that has ever passed my lips! most intense coffee flavor ever, thanks to 100 proof!absolutely superb!! read all the reviews didn't think it could possibly live up to all the comments, how wrong was i it's even better! truly fantastic, no mixer just on its own or with ice beautiful soft vodka packed with refreshing espresso flavour, too good to put into words, any true vodka drinker must try this, the best vodka i've tasted in a long time!unbelievable however you drink it cold warm mixed or on its own its so smooth a must tryleave it in the freezer for 2 hours, drink neat - can't mix something this fantastic! well done smirnoff!!drunk this neat with ice with trepidation as not a big vodka drinker. absolutely superb.it is gorgeous with a bit of coke great drink to sit back and relaxsampled this on a ferry with little intention of buying but it is fantastic. brilliant after dinner drink (instead of a espresso) and occassional treat.
",
smirnoff® gold,alcohol,claire,"A cinnamon flavoured vodka from Smirnoff, complete with the now traditional gold flakes floating around in the bottle. Made using Smirnoff's best selling vodka number 21 (Smirnoff Red to you and me).","just got it as a present, interesting taste, enjoyable in small quantitiesloved it!okwe bought this at the aiport mixed it with apple juice went down very well but not something we would have as our regular drink i am a big fan of cinnamon but not in my vodkabought this on a ferry from paris to england, it was such a great present and really pretty",
smirnoff® green apple flavoured vodka,alcohol,claire,This premium variant of Smirnoff is pot-distilled and filtered through seven tons of charcoal in a painstaking production process designed to produce a vodka of rare purity.,"absolutely for drinking neat from the freezer! silky smooth and viscous, it slowly changes if held in the mouth; it just gets better, and for the price it can't be bettered. the biggest headache is finding it, luckily i have single local outlet.good as a mixer or for making cocktails but not for drinking straight like belvedere or grey goosenot bad but wyborowa will always be the best!not better than ketel one or belvedere, but very clean. very good.better than stoli grey goose kettle one ectincredibly soft",
smirnoff® lime flavoured vodka,alcohol,claire,"Wine Enthusiast -USA- ""The bouquet is fresh and tartly citrusy. The palate entry is clean, keenly astringent and tightly focused on lime peel; at midpalate the peel gives way to fresh-squeezed lime juice. Finishes a tad flat and raw but that's a minor misstep.""","try this with abloody mary and many tropical drinks, as it adds something extra. Makes a great Gimlet! If you like lime...this is the drink for you. Smirnoff Lime vodka and Roses lime juice...with a lime! Try it...you will like it.

",
smirnoff® vanilla flavoured vodka,alcohol,claire,A vanilla flavoured vodka from the folks at Smirnoff. Great for cocktails or even vanilla-ing up a glass of cola. Made with Smirnoff's best selling Red (number 21) as the base.,"bought for my brother, who prefers smirnoff as it is gluten/dairy free and he has severe allergies. maybe something you should mention in the product info? only one available that is vanilla, so it was the perfect present. good quality product, reasonable price.",
sauvignon blanc,alcohol,claire,"Sauvignon blanc is a green-skinned grape variety that originates from the Bordeaux region of France. The grape most likely gets its name from the French words sauvage (""wild"") and blanc (""white"") due to its early origins as an indigenous grape in South West France.[1] It is possibly a descendant of Savagnin. Sauvignon blanc is planted in many of the world's wine regions, producing a crisp, dry, and refreshing white varietal wine. The grape is also a component of the famous dessert wines from Sauternes and Barsac. Sauvignon blanc is widely cultivated in France, Chile, Romania, Canada, Australia, New Zealand, South Africa, the states of Washington and California in the US. Some New World Sauvignon blancs, particularly from California, may also be called ""Fumé Blanc"", a marketing term coined by Robert Mondavi in reference to Pouilly-Fumé.

Depending on the climate, the flavor can range from aggressively grassy to sweetly tropical. In cooler climates, the grape has a tendency to produce wines with noticeable acidity and ""green flavors"" of grass, green bell peppers and nettles with some tropical fruit (such as passion fruit) and floral (such as elderflower) notes. In warmer climates, it can develop more tropical fruit notes but risk losing a lot of aromatics from over-ripeness, leaving only slight grapefruit and tree fruit (such as peach) notes.[2]

Wine experts have used the phrase ""crisp, elegant, and fresh"" as a favorable description of Sauvignon blanc from the Loire Valley and New Zealand.[3][4] Sauvignon blanc, when slightly chilled, pairs well with fish or cheese, particularly chèvre. It is also known as one of the few wines that can pair well with sushi.[5]

Along with Riesling, Sauvignon blanc was one of the first fine wines to be bottled with a screwcap in commercial quantities, especially by New Zealand producers. The wine is usually consumed young, as it does not particularly benefit from aging, as varietal Sauvignon blancs tend to develop vegetal aromas reminiscent of peas and asparagus with extended aging. Dry and sweet white Bordeaux, including oak-aged examples from Pessac-Léognan and Graves, as well as some Loire wines from Pouilly-Fumé and Sancerre are some of the few examples of Sauvignon blancs with aging potential.[2]

The first Friday in May is International Sauvignon Blanc Day.[citation needed]",,
sherry,alcohol,claire,"Sherry (Spanish: Jerez [xeˈɾeθ]) is a fortified wine made from white grapes that are grown near the city of Jerez de la Frontera in Andalusia, Spain. Sherry is produced in a variety of styles made primarily from the Palomino grape, ranging from light versions similar to white table wines, such as Manzanilla and Fino, to darker and heavier versions that have been allowed to oxidise as they age in barrel, such as Amontillado and Oloroso. Sweet dessert wines are also made from Pedro Ximenez or Moscatel grapes, and are sometimes blended with Palomino-based Sherries.

The word ""Sherry"" is an anglicisation of Xeres (Jerez). Sherry was previously known as sack, from the Spanish saca, meaning ""extraction"" from the solera. In Europe, ""Sherry"" has protected designation of origin status, and under Spanish law, all wine labelled as ""Sherry"" must legally come from the Sherry Triangle, an area in the province of Cádiz between Jerez de la Frontera, Sanlúcar de Barrameda, and El Puerto de Santa María.[1] In 1933 the Jerez Denominación de Origen was the first Spanish denominación to be officially recognised in this way, officially named D.O. Jerez-Xeres-Sherry and sharing the same governing council as D.O. Manzanilla Sanlúcar de Barrameda.[2]

After fermentation is complete, the base wines are fortified with grape spirit in order to increase their final alcohol content.[3] Wines classified as suitable for aging as Fino and Manzanilla are fortified until they reach a total alcohol content of 15.5 per cent by volume. As they age in barrel, they develop a layer of flor—a yeast-like growth that helps protect the wine from excessive oxidation. Those wines that are classified to undergo aging as Oloroso are fortified to reach an alcohol content of at least 17 per cent. They do not develop flor and so oxidise slightly as they age, giving them a darker colour. Because the fortification takes place after fermentation, most sherries are initially dry, with any sweetness being added later. In contrast, port wine is fortified halfway through its fermentation, which stops the process so that not all of the sugar is turned into alcohol.

Wines from different years are aged and blended using a solera system before bottling, so that bottles of sherry will not usually carry a specific vintage year and can contain a small proportion of very old wine. Sherry is regarded by many wine writers[4] as ""underappreciated""[5] and a ""neglected wine treasure"".[6]",,
talisker® 10 year old,alcohol,claire,"Another that should need no introduction. The thing to look for in Talisker, as with all smoky whiskies, is sweetness that give the requisite balance to the drying effect of smoke. Underneath Talisker's smoke, which ain't as all-pervading as Lagavulin, is a sweet pear-like quality. When young there are notes of the land: heather, moor, sweet seaweed, and a finish that has a distinctive cracked black pepper hit. Appearance: Brilliant gold.
 
Nose: Powerful peat-smoke with sea-water saltiness, the liquor of fresh oysters, a citrus sweetness.

Body: Full.

Palate: A rich dried-fruit sweetness with clouds of smoke and strong barley-malt flavours, warming and intense. At the back of the mouth is an explosion of pepper.

Finish: Huge, long, warming peppery finish with an appetising sweetness.","this is it – the goldilocks whisky. everything about it is just right.simply put, this is an excellent whisky.can definitely taste the pepper at the end. the smoky flavour i've got to get used to it. overall i think it's really good.it's not an entry-level whiskey. it has a strong body and rich notes and will leave you remembering trips to the seaside.the best 10 year old on the market right after dalmore.first talisker ever; i'm in heaven. smoky sweetness and left with warming pepper. i'm converted and will be back for more.a great 10 year old, the best on the market. lovely peaty, sweet flavours with hints of pepper/chilli... amazing 10 yr old from talisker. 18 yr old is totally sublime!my go-to whisky.smokey, peppery, and very complex. not a beginner's whiskey whatsoever.some of the best whisky ever.sweet, peppery with a distinctive sea-brine, this is a very very enjoyable dram. what it lacks however, is the smokiness of which there is but a subtle hint beneath the citrus rich body. the smoke comes out on the long, long finish, almost as an afterthought. i enjoyed this a lot, but not as much as i was hoping to...one of my favourite whiskies ever. i am someone with a complete lack of creativity, and only started drinking scotch a couple of months ago. so as you might have expected very rarely does a whisky actually invoke imagery in me, but this does it and is the only one i have tasted so far to do so . as i drink it, it makes me think of eating freshly caught fish cooked over a wood fire, sitting on a cliff watching the waves crash against the rocks. the only word i can use to describe this whisky is magical. the aroma is sweet yet pleasantly smoky. the initial taste mostly consists of brine and peat smoke, but as you let the flavour develop in your mouth, it evolves into a lovely sweetness, with nice hints of wildflower. as you swallow it again evolves, bringing out pepper notes. this whisky may not be the smoothest out there, but all the flavours still harmonise perfectly, but in a way that each flavour gets its turn to shine, like an excellent orchestra. whilst i probably wouldn't recommend this to someone who has never tried whisky before; to anyone who enjoys whisky at all, i cannot recommend this whisky enough.not too bad whisky unless you were lucky to know the older style bottling. it used to be my no. 1 dram, complex and a smoky punch in the teeth. but in current product i would not even recognize it is a talisker, very sweet and tamed on palate with somehow artificial aftertaste. i am so sad to say goodbye to this distillery after so long-term relationship. not to forget, i started chasing the 2000 - 2010 bottles in auctions which is the only way to taste the real talisker as i know and love it.great island scotch. love itwhat else can be said? it's a truly excellent scotch. remarkably complex, featuring a variety of great flavor contrasts. the smoke is there without being overpowering, and the taste is a vibrant combination of sweet malts, medicinal iodine, and a lingering brine accented by delightfully surprising pepper on the end. talisker is one of the first scotches i distinctly remember enjoying, and it's a must try for any whisky enthusaist.definitely a salinity to this. the smokiness is the aspect which comes through most strongly, followed shortly by a blooming heat. the flavor profile here evokes rough & windswept rocky coast...sadly, jimvic73 is right. i’ve just bought and started a new bottle of talisker 10. not a hint of smoke, peat or brine – just oloroso sherry. smooth and very sweet, with flavours of raisins, toasted brown sugar and white pepper. if you like uncomplicated, heavily-sherried whisky, this might suit you - but it’s not what i was expecting and it’s not why i bought the stuff. if you’re looking for a smoky, peaty malt, then delete talisker 10 from your shopping list.what has happened to the peaty aroma? i have been drinking this brand for over 50years very disappointed at the latest bottle. why change a the taste?worst whisky ever!!i have only ever bought bourbon, however, after trying talisker 10 at a bar recently i couldn't resist buying a bottle to have at home. absolutely fantastic, especially if you like a smokey peat!",
talisker skye,alcohol,claire,"An easy-drinking Talisker, taking the distillery's classically rugged character and softening it out, while maintaining the smoky and sweet notes the distillery is known for. More approachable, but still definitely Talisker.","i think this a nice scotch; initially sweet, then spicy with a lingering, smoky finish. not as good as talisker 10 but still goodabsolutely foul drain cleaner that’s now best used to unblock the sink! surely this is a case of mislabeling?very disappointing, my all time favourite is 10 year old talisker which is simply delightful. this does not deserve to have the talisker name on it. will not waste money on it again.unfortunately, absolutely horrendous... tcp, window cleaner, industrial solvent, the lot. not nice... won’t be buying again.simply brilliant, mid winter footy on a nice tot of this stuff, perfect for those wanting to de-stress after a long hard day. my go to single malt. its the smoke what i find most appealing.horrible – tastes like tcp.i first drank this whisky before the 10 year old and loved it despite a bit of an alcohol burn. however once i tried the 10 year old, i came to the realization that this is a whisky who isn't mature enough since the 10 year old is more balanced and i found no alcohol burn in there. and considering this cosgs more than the 10 year old, i'd go for the 10 year instead of this one. don't get me wrong, it's still a fine dram, just a bit to lacking considering the higher price range.bought a bottle of skye at munich duty free shop. not a big fan of “ heavier” talisker, but skye was simply delightful. spicy and enticing on my nose. somewhat sweet but peppery on the palate, the light smoke coming through on the finish. i really enjoy!one of my all time favourite drams, perfectly balanced imo leaving a beautiful smoke after taste, a lot less harsh than others!perfect??those people who left a bad review must not really know their single malts. taliker skye has enough complexity to satisfy the most stringent palate. yes, the nose can be loosely compared to sticky bandages of old; but by golly for those old enough, what wonderful memories it conjures. the taste is sublime: i personally detect four wonderfully smooth flavours. yes, it packs a punch.......but isn't that what we want after a long day working to afford such a luxury.taste of tcp by far the worst single malt i've ever triedinitial aroma of old-fashioned bandages! the kind you used to cut off! drinking buddy said aroma like disinfectant. sweetish smokey, sure. but too fiery an after taste. not a good malt.i tried hard to like it but tastes likes combination of window cleaner and industrial solvent. and yes, i prefer smokey whiskeys but this makes me shake my head in horror.a real whisky nothing but the bestquite disappointed.. has no real complexity..made a mistake buying this one..the very best smokey whisky i have ever had, the wood notes and the smoke is magnificent in this whisky, along with sweetness in the front of the tongue, and an amazing after taste. a must have!more or less what you would expect from the second cheapest talisker. it's got some peat, salt, and a bit of fruit. that said it doesn't have all that much going on. if you want a better, comparably priced, island scotch i would recommend talisker storm, or even the 10 year.tar pit, whoever says he tasted anything else is lying. my tar soap smells like it tastes in a good way.all the charm of a long distance runners sock dipped diesel. dire.",
talisker® storm malt whisky,alcohol,claire,"Released in early 2013, Talisker Storm has all the warm, smoky, peppery characteristics we all love in the standard Talisker 10yo - but they've been turned up a notch, with more smoke, more spices, and a bigger-than-ever flavour explosion.","absolutely loved it! was given a bottle for our 20th wedding anniversary – i certainly wasn’t disappointed.it was amazing. my preferred way to drink this is either neat, or with two ice cubes, in a nice glass in order to enjoy the complexity in flavors and truly appreciate it for what it is – amazing scotch!a bold scotch from the isle of skye. a bit like drinking the fresh burning hull of a shipwreck, drizzled with orange zest. for the money, it’s a bargain. however, a warning that the flavor and smoke lingers in your mouth quite a while.was given to me as a gift over christmas. my first sip caused me to go back to the packaging to see more details. very smooth for it’s age with a very light warm finish. it is the perfect dram for the end of a long day.worst scotch i've ever had..got a bottle of this for my birthday today. don't have a lot of experience with scotch, but it's good. nicely complex, bit of an ocean flavor (though some of that could be me being primed to expect an ocean flavor due to the theming and packaging). was on sale for $15, and at that price, i'd certainly recommend it! it's not worth full price for me personally, but if you're someone big into whiskey, it might be for you.picked a bottle of this up in asda for ?33, fairly pleased with the product and i think the price is reasonable. taste: big on the talisker trademark; smoky, briny and peppery with a lingering sweet bitterness in the background. now, with regards to the price/special editions status of this whiskey, it is young; clearly. however i will give talisker a pass on this one, this edition is more spiky and lively that the 10 year old. different product, different experience and it stands out on its own...45/8% abv! great!don't get suckered into this whisky – avoid buying unless you can find it deservedly on sale for $40 bucks or so. just like oban little bay, you want to like a scotch from a reputable distillery, but these no-age-statement special editions aren't nearly as good as the standard releases. this is an obviously-young whisky with the talisker trademarks. there's too much alcohol bur – if i paid $60-70 bucks for this, i'd be pretty miffed. it's interesting to check out if it's cheaply available, but you might as well just buy the 10 year if it's at the same price. might be interesting to taste this in an old fashioned or something.this tastes like a bandaid soaked in vodka.very nice. a sip of it brings you back to scotlandtotally delightful...very goodbest single malt smoky whisky tasted - leaves you with a feeling of pleasure from the smell to the taste to the afters.tried last night and it was really pleasant . not too overwhelming for 45.8 vol. whisky.sweet salty smoky pepper this stuff is nas? tastes better than the 10 year old to me! significantly. is it less delicate and balanced than the 10? maybe. but i'll be damned if it isn't deeper, fuller and more flavorful. this is talisker, through and through. if you're here rating it a one star because you've never tasted remotely smoky whisky before, stick to jack and coke - and don't rate things you don't understand.i tend to like smoke and pepper and so was pleased with finding that. combined with sweet fruit, salt, oak and caramel the flavors bled into each other well; making me wonder what, and if a blend, the ages of the blends are used to create this. very good.this is quite possibly the most overwhelming single malt ever to fill a glass. while i am by no means an expert, i never thought i would see such regard for this bottle. the flavor is simply that of burned wood, i imagine this is what the tar on your backyard grill would tast if it where whisky. at little sweet on the approach, this has been described (by my friends) as nauseating to drink. i have tried to serve this to guests several times. not one person has finished a glass. so if you live in the chicago area, the bottle is yours. please, please take it.unfortunately i left it to the last minute to buy a bottle of talisker for burns night. i was confronted with a choice of either sky or storm, having previously drunk the triple distilled version i wasn't familiar with either option. i opted for the sky version and was presented with a whisky that was very, very poor. it was unlike any talisker i have drunk before, very disappointed.the ideal breakfast scotch ;)this storm is replacing my sadly empty talisker 10. i am a huge talisker fan and this did not disappoint me, if you already like talisker this should not dissapoint. if it’s your first bottle, get the 10 year so you know what to compare this to.",
tanqueray london dry gin (2 units),alcohol,claire,"The flagship gin from Tanqueray, with a solid juniper content and classic character. A great all-rounder, from G&Ts to Martinis – a staple for any gin lover's drinks cabinet.","lovely gin. got a bottle for christmas. thanks mum!! loads of floral and citrus notes...this is a firm favourite in our house; lovely flavours,mixes well, smooth. a great gin! dont let anyone tell you otherwise.bought as a gift, and was very well received!fabulous. bombay sapphire is terribly compared to this. the taste is positively bursting. swill? hardly.my favourite. drink this morning noon and night. although deviate towards hendricks on special occasions.more subtle character, and a perfect mix of botanicals with a lot of juniper. plenty of citrus fruits, if you like your gins a little less dry than the bombay sapphire, this is what you were meant to be drinking all along.one for all the juniper fans. full flavoured and the bartenders choice. makes a mean g t and a killer martini. makes mincemeat of bombay!nastiest swill i've ever tasted.",
tanqueray london dry gin,alcohol,claire,"The flagship gin from Tanqueray, with a solid juniper content and classic character. A great all-rounder, from G&Ts to Martinis – a staple for any gin lover's drinks cabinet.","lovely gin. got a bottle for christmas. thanks mum!! loads of floral and citrus notes...this is a firm favourite in our house; lovely flavours,mixes well, smooth. a great gin! dont let anyone tell you otherwise.bought as a gift, and was very well received!fabulous. bombay sapphire is terribly compared to this. the taste is positively bursting. swill? hardly.my favourite. drink this morning noon and night. although deviate towards hendricks on special occasions.more subtle character, and a perfect mix of botanicals with a lot of juniper. plenty of citrus fruits, if you like your gins a little less dry than the bombay sapphire, this is what you were meant to be drinking all along.one for all the juniper fans. full flavoured and the bartenders choice. makes a mean g t and a killer martini. makes mincemeat of bombay!nastiest swill i've ever tasted.",
tanqueray no. ten® gin,alcohol,claire,"A super-premium small-batch Tanqueray gin named after the No.10 still in which it is made. A superbly controlled explosion of botanical flavours, with much more citrus character than its Export Strength cousin.","it's fantastic! very tasty!the nicest gin i have ever drunk. bombay sapphire used to be my fave but not any more. thank you to my hubster for the excellent choice christmas present.??this was bought as a gift for my son in law, this is his favourite gin. i had the bottle engraved too, i would have liked the engraving to be bigger as i only had his name put on it, but all in all very satisfied especially as it arrived the same week that i ordered itthe best gin for a sharp gin with fine tonic , refreshing, too notchexcellent gin, and a really good service.fabulous , it arrived on time , very nicely packed and great engraving ??very pleasedi have bought this as a birthday gift. hoping to get a taster though. delicery and packaging was perfectquite simply the best premium gin on the market today (2107)... superb citrus punch followed by a smooth juniper which gets better with every sip...great on it's own. be sure to put your nose to the glass initially. an experience!quite simply the best gin, other than the botanist, i've ever tasted. totally agree with ben. dangerously tasty ??this is definitely the best gin, in fact the best sprit i've ever had the pleasure of drinking. i would drink it everyday but i think i'd become an alcoholic.classy gin made with whole fruits in the botanicals, giving it an amazing zesty flavour, super smooth considering the high abv. although this gin was made for martini's and cocktails, i recommend it in a g&t; served with a slice of pink grapefruit. 89/100",
tanqueray® london dry gin,alcohol,claire,"The flagship gin from Tanqueray, with a solid juniper content and classic character. A great all-rounder, from G&Ts to Martinis – a staple for any gin lover's drinks cabinet.","lovely gin. got a bottle for christmas. thanks mum!! loads of floral and citrus notes...this is a firm favourite in our house; lovely flavours,mixes well, smooth. a great gin! dont let anyone tell you otherwise.bought as a gift, and was very well received!fabulous. bombay sapphire is terribly compared to this. the taste is positively bursting. swill? hardly.my favourite. drink this morning noon and night. although deviate towards hendricks on special occasions.more subtle character, and a perfect mix of botanicals with a lot of juniper. plenty of citrus fruits, if you like your gins a little less dry than the bombay sapphire, this is what you were meant to be drinking all along.one for all the juniper fans. full flavoured and the bartenders choice. makes a mean g t and a killer martini. makes mincemeat of bombay!nastiest swill i've ever tasted.",
tawny port,alcohol,claire,"Port wine (also known as vinho do Porto, Portuguese pronunciation: [ˌviɲuduˈpoɾtu], Porto, and usually simply port) is a Portuguese fortified wine produced with distilled grape spirits exclusively in the Douro Valley in the northern provinces of Portugal.[1] It is typically a sweet, red wine, often served as a dessert wine, though it also comes in dry, semi-dry, and white varieties. Fortified wines in the style of port are also produced outside Portugal, including in Australia, France, South Africa, Canada, India, Argentina, Spain, and the United States. Under European Union Protected Designation of Origin guidelines, only the product from Portugal may be labelled as port or Porto.[2] In the United States, wines labelled ""port"" may come from anywhere in the world,[3] while the names ""Oporto"", ""Porto"", and ""Vinho do Porto"" have been recognized as foreign, non-generic names for port wines originating in Portugal.[4]",,
the singleton® single malt,alcohol,claire,"A relaunched Singleton, this time from Dufftown, to replace the now-defunct Singleton of Auchroisk. This smooth, mellow dram is designed to attract new drinkers to the malt category.","thin, simple and one dimensional. good price, but this is a dram for entry level scotch drinkers.delightful speyside dram. smooth all the way to the finish and excellent value. i'll happily buy again.rich start with a smooth finish. loved it.$25! are you kidding!? a bright, zippy, spicy, sweetness... looong roasted chestnut and a great value for every corner of earth! michigan winter night & this is just right!this is an ok whisky... definitely a starter whisky. a drop of water does help bring out better flavor.fire in the soulheaven in a bottle!very smooth. light woody taste.really smooth and light.. excellentsoft and smooth on the tongue. not a great deal of individual character - much like other smooth low price whiskies. warm pleasant finish. very good for the price. as others have said, a great intro to the wonderful world of whisky.very smooth rich flavor - not too smoky. excellent value at a great price. just ordered a case.a very smooth whisky. exceptional value for such a taste.found it really smooth and refreshing. sweet undertones predominate the palate. recommended.really smooth as silk and very lightdamn good.smooth as silk, light as a feather, add a price and its a best buy.beautifully smooth, full flavour, unpeated. my all time favourite malt whiskythe great taste for great price!not a connoisseur by any means, and new to the scene, so starting with the more affordable ones. if they are good then why spend more! reading the producer's tasting notes, i certainly do not get polished wood on the nose. maybe the scots use a different wood polish than here in canada. fruity, citrusy, and then something odd ... something that waffles between 3 things: over-ripe pears, waaaay over-ripe even rotting fruit (reminding me of something from the tropics but i can't place it), and a somewhat unpleasant chemical smell (but not taste) in the back of the throat/nose. it's the last one that makes me give it 3 instead of 4 stars. below, someone panned this whisky saying it had a glue like finish. i don' think the smell i'm getting is glue, but perhaps this is what he was referring to. long, somewhat woody finish (older drier wood), but not unpleasant as that might sound. overall i liked it enough to buy a bottle to see what i think of it over time.surprisingly good for the price.. smooth as hell, with a gentle flavour that is not to potent.. was not expecting this good a whiskey at all",
